GloVe_2_50,HPCA_2_50,Word2Vec_2_50
0.3333333333333333,0.16666666666666666,0.09523809523809523
0.16666666666666666,0.5,0.26666666666666666
0.07142857142857142,0.06666666666666667,0.05263157894736842
0.5,0.1794871794871795,0.08888888888888889
0.3333333333333333,0.1,0.3
0.2,0.47619047619047616,0.5333333333333333
0.5,0.39285714285714285,0.2857142857142857
0.3333333333333333,0.5,0.0
0.0,0.2,0.3333333333333333
0.5,0.2,0.13333333333333333
0.26666666666666666,0.3,0.0
0.5,0.16363636363636364,0.2087912087912088
0.5,0.2,0.0
0.3333333333333333,0.0,0.16666666666666666
0.16666666666666666,0.5,0.0
0.16666666666666666,0.3333333333333333,0.09523809523809523
0.07142857142857142,0.1388888888888889,0.06666666666666667
0.19444444444444445,0.6666666666666666,0.4666666666666667
0.4,0.4,0.5
0.3333333333333333,0.2,0.26666666666666666
0.1,0.16666666666666666,0.2
0.16666666666666666,0.3333333333333333,0.16666666666666666
1.0,0.8333333333333334,1.0
0.0,0.2,0.1
0.4,0.19444444444444445,0.1111111111111111
0.5,0.5,0.047619047619047616
0.1,0.2,0.2
0.3,0.5,0.3055555555555556
0.5,0.3333333333333333,0.15555555555555556
0.2,0.13333333333333333,0.1
0.16666666666666666,0.2,0.0
0.16666666666666666,0.15555555555555556,0.0
0.16666666666666666,0.1,0.09523809523809523
0.5,0.2857142857142857,0.09523809523809523
0.0,0.4,0.06666666666666667
0.0,0.0,0.03571428571428571
0.16666666666666666,0.13333333333333333,0.1
0.19047619047619047,0.15555555555555556,0.09166666666666666
0.0,0.0,0.10714285714285714
0.16666666666666666,0.10714285714285714,0.0
0.13333333333333333,0.17857142857142858,0.42857142857142855
0.23809523809523808,0.06666666666666667,0.08333333333333333
0.3333333333333333,0.35714285714285715,0.08571428571428572
0.5,0.2222222222222222,0.38095238095238093
0.3333333333333333,0.3,0.4642857142857143
0.19444444444444445,0.16363636363636364,0.3
0.5,0.4166666666666667,0.4642857142857143
0.47619047619047616,0.1794871794871795,0.7
0.16666666666666666,0.16666666666666666,0.7
0.0,0.1111111111111111,0.2
0.0,0.05555555555555555,0.0
0.4,0.14102564102564102,0.16666666666666666
0.9,0.2857142857142857,0.5
0.4,0.0,0.16666666666666666
0.10833333333333334,0.0,0.047619047619047616
0.3333333333333333,0.19047619047619047,0.13333333333333333
0.14285714285714285,1.0,0.14285714285714285
0.08888888888888889,0.12087912087912088,0.16666666666666666
0.16666666666666666,0.1,0.0
0.16666666666666666,0.06666666666666667,0.0
0.5,0.4,0.2777777777777778
0.3333333333333333,0.6,0.3
0.5,0.2,0.13636363636363635
0.07692307692307693,0.022222222222222223,0.07142857142857142
0.39285714285714285,0.32142857142857145,0.8333333333333334
0.5,0.42857142857142855,0.21818181818181817
0.5,0.2857142857142857,0.10909090909090909
0.16666666666666666,0.8333333333333334,0.16666666666666666
0.16666666666666666,0.3,0.2
0.2,0.2,0.25
0.07142857142857142,0.3333333333333333,0.07142857142857142
0.7333333333333333,0.2777777777777778,0.4
0.13333333333333333,0.18181818181818182,0.2222222222222222
0.3333333333333333,0.14285714285714285,0.5
0.26666666666666666,0.5333333333333333,0.21428571428571427
0.1,0.09523809523809523,0.1
0.19444444444444445,0.3333333333333333,0.25
0.06535947712418301,0.4666666666666667,0.13333333333333333
0.2,0.21428571428571427,0.4
0.42857142857142855,0.16666666666666666,0.35714285714285715
0.5,0.4666666666666667,0.2
0.8333333333333334,0.4,0.15833333333333333
0.3333333333333333,0.16666666666666666,0.16666666666666666
0.05454545454545454,0.4,0.26666666666666666
0.03571428571428571,0.10256410256410256,0.10989010989010989
0.05555555555555555,0.16666666666666666,0.0
0.10714285714285714,0.3333333333333333,1.0
0.26666666666666666,0.16666666666666666,0.3333333333333333
0.16666666666666666,0.13636363636363635,0.2857142857142857
0.3333333333333333,0.1,0.07142857142857142
0.16666666666666666,0.0,0.0
0.28888888888888886,0.24444444444444444,0.3333333333333333
0.09523809523809523,0.5,0.23809523809523808
0.07142857142857142,0.2,0.06666666666666667
0.0,0.3611111111111111,0.16363636363636364
0.0,0.0,0.16666666666666666
0.0,0.027777777777777776,0.09523809523809523
0.3333333333333333,0.13333333333333333,0.2
0.26666666666666666,0.23809523809523808,0.08333333333333333
0.4,0.2222222222222222,0.19444444444444445
0.17857142857142858,0.2,0.15151515151515152
0.0,0.0,0.0
0.1,0.0,0.17857142857142858
0.3333333333333333,0.3,0.35714285714285715
0.2857142857142857,0.6666666666666666,0.3
0.16666666666666666,0.2,0.0
0.06666666666666667,0.0,0.0
0.4,0.10714285714285714,0.11428571428571428
0.5,0.8333333333333334,0.6666666666666666
0.38095238095238093,0.23809523809523808,0.2
0.5,0.25,0.17777777777777778
0.06666666666666667,0.1,0.16666666666666666
0.2,0.16666666666666666,0.1
0.28888888888888886,0.20952380952380953,0.14705882352941177
0.3333333333333333,0.3,0.16666666666666666
0.4,1.0,0.0
0.05128205128205128,0.2,0.045454545454545456
0.6666666666666666,0.39285714285714285,0.2857142857142857
0.5,0.10714285714285714,0.23809523809523808
0.21428571428571427,0.3,0.5
0.13333333333333333,0.3333333333333333,0.4666666666666667
0.3333333333333333,0.0,0.4
0.5,0.2,0.3333333333333333
0.2,0.13333333333333333,0.16666666666666666
0.0,0.2,0.17857142857142858
0.25,0.25,0.17777777777777778
0.16666666666666666,0.16666666666666666,0.027777777777777776
0.3,0.6666666666666666,0.4666666666666667
0.16666666666666666,0.0,0.16666666666666666
0.39285714285714285,0.42857142857142855,0.1282051282051282
0.1111111111111111,0.0,0.038461538461538464
0.3333333333333333,0.14285714285714285,0.05128205128205128
0.06666666666666667,0.3,0.13333333333333333
0.10909090909090909,0.19047619047619047,0.0
0.047619047619047616,0.13333333333333333,0.2
0.16666666666666666,0.0,0.16666666666666666
0.1111111111111111,0.3,0.2
0.1111111111111111,0.10294117647058823,0.08088235294117647
0.2,0.6666666666666666,0.07142857142857142
0.1111111111111111,0.6666666666666666,0.5
0.2,0.5,0.18181818181818182
0.6,0.35714285714285715,0.027777777777777776
0.06666666666666667,0.14285714285714285,0.2
0.16666666666666666,0.16666666666666666,0.0
0.16666666666666666,0.0,0.0
0.3333333333333333,0.0,0.4
0.14285714285714285,0.25,0.17777777777777778
0.4,0.5333333333333333,0.3333333333333333
0.19047619047619047,0.13333333333333333,0.2857142857142857
0.18181818181818182,0.19047619047619047,0.13333333333333333
0.2,0.3333333333333333,0.15384615384615385
0.3333333333333333,0.21428571428571427,0.32142857142857145
0.16666666666666666,0.06666666666666667,0.02857142857142857
0.16666666666666666,0.2,0.1
0.5714285714285714,0.5333333333333333,0.6
0.16666666666666666,0.0,0.0
0.5,0.2777777777777778,0.2727272727272727
0.16666666666666666,0.2,0.26666666666666666
0.08300395256916997,0.3333333333333333,0.0761904761904762
0.13333333333333333,0.2,0.08333333333333333
0.06666666666666667,0.10714285714285714,0.03571428571428571
0.2,0.4,0.35714285714285715
0.13333333333333333,0.0,0.0
0.14285714285714285,0.10714285714285714,0.2
0.5,0.7,0.23809523809523808
0.25,0.19444444444444445,0.12087912087912088
0.3333333333333333,0.1,0.16666666666666666
0.3,0.2,0.1388888888888889
0.16666666666666666,0.13636363636363635,0.12121212121212122
0.16666666666666666,0.16666666666666666,0.16666666666666666
0.0,0.3333333333333333,0.13333333333333333
0.1,0.19047619047619047,0.16666666666666666
0.16666666666666666,0.2857142857142857,0.3333333333333333
0.0,0.1,0.16666666666666666
0.24444444444444444,0.26666666666666666,0.23636363636363636
0.4,0.1388888888888889,0.25
0.0,0.3333333333333333,0.3333333333333333
0.16666666666666666,0.0,0.16666666666666666
0.6666666666666666,0.6666666666666666,0.24444444444444444
0.3,0.16666666666666666,0.1
0.3333333333333333,0.16666666666666666,0.12121212121212122
0.5,0.4,0.2857142857142857
0.16666666666666666,0.16666666666666666,0.14285714285714285
0.06666666666666667,0.047619047619047616,0.2
0.0,0.6666666666666666,0.14285714285714285
0.2,0.3333333333333333,0.0
0.1,0.14285714285714285,0.2857142857142857
0.16666666666666666,0.2,0.10909090909090909
0.2,0.16666666666666666,0.12727272727272726
0.4,0.6,0.5
0.6666666666666666,0.2857142857142857,0.32142857142857145
0.4,0.3333333333333333,0.2
0.38095238095238093,0.47619047619047616,0.38095238095238093
0.3333333333333333,0.07142857142857142,0.1
0.2,0.0,0.0
0.0,0.1,0.14285714285714285
0.5,0.16666666666666666,0.3
0.16666666666666666,0.08791208791208792,0.09523809523809523
0.14285714285714285,0.0,0.0392156862745098
0.14285714285714285,0.5,0.2
0.2,0.3333333333333333,0.06060606060606061
0.5,0.0,0.0
0.08333333333333333,0.08088235294117647,0.1111111111111111
0.5,0.5,0.39285714285714285
0.14285714285714285,0.8333333333333334,0.16666666666666666
0.0,0.14285714285714285,0.25
0.14285714285714285,0.047619047619047616,0.13333333333333333
0.5,0.5,0.3333333333333333
0.16666666666666666,0.1111111111111111,0.19047619047619047
0.13333333333333333,0.14285714285714285,0.2
0.1,0.19047619047619047,0.06666666666666667
0.3333333333333333,0.4,0.16666666666666666
0.5,0.38095238095238093,0.4722222222222222
0.0,0.13333333333333333,0.1
0.3,0.13333333333333333,0.3333333333333333
0.19444444444444445,0.0,0.23809523809523808
0.09090909090909091,0.11029411764705882,0.4
0.23809523809523808,0.42857142857142855,0.3611111111111111
0.0,0.3,0.15384615384615385
0.38095238095238093,0.24444444444444444,0.28888888888888886
0.8333333333333334,0.4,0.3
0.16666666666666666,0.07142857142857142,0.08974358974358974
0.5,0.16666666666666666,0.1
0.1,0.13333333333333333,0.0761904761904762
0.06842105263157895,0.26666666666666666,0.07142857142857142
0.3333333333333333,0.23809523809523808,0.0
0.3055555555555556,0.21818181818181817,0.3055555555555556
0.5,0.3333333333333333,0.16666666666666666
0.13333333333333333,0.0,0.1
0.16666666666666666,0.0,0.2
0.25,0.3055555555555556,0.15
0.16666666666666666,0.0,0.0
0.3333333333333333,0.38095238095238093,0.3333333333333333
0.1,0.14285714285714285,0.4
0.16666666666666666,0.14285714285714285,0.047619047619047616
0.10714285714285714,0.13333333333333333,0.1
0.0,0.13333333333333333,0.0
0.0,0.0,0.2
0.3,0.17777777777777778,0.23809523809523808
0.13636363636363635,0.16666666666666666,0.2
0.3,0.10714285714285714,0.26666666666666666
0.16666666666666666,0.3333333333333333,0.0
0.8333333333333334,0.8333333333333334,0.3
0.14285714285714285,0.2,0.3
0.0,0.19047619047619047,0.1
0.42857142857142855,0.38095238095238093,0.2222222222222222
0.23809523809523808,0.26666666666666666,0.42857142857142855
0.1,0.1111111111111111,0.0735632183908046
0.14285714285714285,0.16666666666666666,0.13333333333333333
0.1,0.1388888888888889,0.0641025641025641
0.3333333333333333,0.044444444444444446,0.047619047619047616
0.17777777777777778,0.2,0.14545454545454545
0.16666666666666666,0.6666666666666666,0.6
0.1,0.044444444444444446,0.05454545454545454
0.25,0.14285714285714285,0.11666666666666667
0.1,0.2,0.1
0.5,0.16666666666666666,0.13333333333333333
0.4,0.19047619047619047,0.0
0.16666666666666666,0.8333333333333334,0.3333333333333333
0.5,0.5,0.4
0.16666666666666666,0.26666666666666666,0.3
0.0,0.0,0.09523809523809523
0.09523809523809523,0.0,0.0
0.08333333333333333,0.42857142857142855,0.25
0.2,0.2,0.10909090909090909
0.14285714285714285,0.3333333333333333,0.3333333333333333
0.14705882352941177,0.4444444444444444,0.7333333333333333
0.0,0.16666666666666666,0.16666666666666666
0.0,0.2,0.047619047619047616
0.6666666666666666,1.0,0.3333333333333333
0.2,0.47619047619047616,0.3333333333333333
0.4,0.3,0.6
0.2,0.5,0.25
0.13333333333333333,0.16666666666666666,0.0761904761904762
0.16666666666666666,0.16666666666666666,0.0
0.0,0.3333333333333333,0.5
0.06666666666666667,0.0641025641025641,0.08333333333333333
0.0,0.16666666666666666,0.1
0.1,0.08333333333333333,0.2
0.1,0.16666666666666666,0.4
0.14285714285714285,0.3055555555555556,0.16666666666666666
0.3,0.15151515151515152,0.2087912087912088
0.3333333333333333,0.16666666666666666,0.4
0.8333333333333334,1.0,0.3333333333333333
0.0,0.1,0.2
0.2,0.2,0.14285714285714285
0.17857142857142858,0.5,0.2
0.42857142857142855,0.42857142857142855,0.5
0.0,0.13333333333333333,0.2
0.0,0.14285714285714285,0.13333333333333333
0.1,0.05555555555555555,0.06666666666666667
0.3,0.06666666666666667,0.3333333333333333
0.5,0.4,0.35714285714285715
0.3,0.5,0.2857142857142857
0.15555555555555556,0.0989010989010989,0.23809523809523808
0.25,0.26666666666666666,0.13450292397660818
0.16666666666666666,0.18181818181818182,0.21818181818181817
0.06666666666666667,0.3,0.3055555555555556
0.07142857142857142,0.08333333333333333,0.1
0.0,0.6190476190476191,0.35714285714285715
0.16666666666666666,0.5,0.3333333333333333
0.2857142857142857,0.4,0.10714285714285714
0.2,0.2,0.13333333333333333
0.0,0.16666666666666666,0.16666666666666666
0.5,0.5333333333333333,0.4
0.3,0.2857142857142857,0.2
0.16666666666666666,0.1,0.027777777777777776
0.09803921568627451,0.10476190476190476,0.14285714285714285
0.3333333333333333,0.0,0.0
0.1,0.1,0.0
0.16666666666666666,0.07142857142857142,0.2
0.3,0.17857142857142858,0.13333333333333333
0.14285714285714285,0.14285714285714285,0.058823529411764705
0.09523809523809523,0.2,0.23809523809523808
0.3333333333333333,0.1,0.16666666666666666
0.2,0.5,0.2
0.3333333333333333,0.26666666666666666,0.21428571428571427
0.6,0.5238095238095238,0.2857142857142857
0.25,0.19047619047619047,0.23809523809523808
0.3,0.6666666666666666,0.5
0.10714285714285714,0.3333333333333333,0.5
0.19047619047619047,0.2,0.15555555555555556
0.3333333333333333,0.2,0.2
0.13333333333333333,0.09523809523809523,0.07142857142857142
0.0,0.0,0.09523809523809523
0.3,0.0,0.2
0.16666666666666666,0.2,0.0
0.0,0.2,0.13333333333333333
0.2857142857142857,0.05128205128205128,0.1111111111111111
0.5333333333333333,0.26666666666666666,0.3333333333333333
0.7,0.027777777777777776,0.2
0.19047619047619047,0.09523809523809523,0.14285714285714285
0.23809523809523808,0.1978021978021978,0.3333333333333333
0.0,0.2,0.2
0.09166666666666666,0.0,0.16666666666666666
0.0,0.16666666666666666,0.03571428571428571
0.13333333333333333,0.06666666666666667,0.047619047619047616
0.3333333333333333,0.2222222222222222,0.12727272727272726
0.2,0.03571428571428571,0.3
0.1,0.32142857142857145,0.12727272727272726
0.3,0.17777777777777778,0.12087912087912088
0.16666666666666666,0.5,0.16666666666666666
0.2857142857142857,0.1,0.08333333333333333
0.13333333333333333,0.09523809523809523,0.047619047619047616
0.047619047619047616,0.1,0.031578947368421054
0.3333333333333333,0.2,0.0
0.022222222222222223,0.17857142857142858,0.19047619047619047
0.5,0.16666666666666666,0.5
0.3333333333333333,0.3333333333333333,0.42857142857142855
0.5,0.4,0.4
0.0,0.4,0.23809523809523808
0.5,0.26666666666666666,0.4666666666666667
0.16666666666666666,0.3333333333333333,0.5
0.16666666666666666,0.06666666666666667,0.13333333333333333
0.28888888888888886,0.4642857142857143,0.21666666666666667
0.12727272727272726,0.10833333333333334,0.09090909090909091
0.051470588235294115,0.14285714285714285,0.027777777777777776
0.0,0.25,0.06666666666666667
0.3333333333333333,0.3333333333333333,0.3
0.38095238095238093,0.37777777777777777,0.11904761904761904
0.16666666666666666,0.16666666666666666,0.16666666666666666
0.0,0.16666666666666666,0.14285714285714285
0.06666666666666667,0.17857142857142858,0.1
0.0,0.13333333333333333,0.023809523809523808
0.1,0.3333333333333333,0.047619047619047616
0.16666666666666666,0.3333333333333333,0.1111111111111111
0.0,0.3333333333333333,0.10714285714285714
0.5,0.2857142857142857,0.25
0.0,0.16666666666666666,0.0
0.1,0.17777777777777778,0.25757575757575757
0.09523809523809523,0.022222222222222223,0.16666666666666666
0.6666666666666666,0.35555555555555557,0.34545454545454546
0.16666666666666666,0.2,0.14285714285714285
0.0,0.2857142857142857,0.21428571428571427
0.16666666666666666,0.2,0.2
0.8333333333333334,0.8333333333333334,0.6666666666666666
0.13333333333333333,0.09090909090909091,0.1286549707602339
0.1,0.1,0.047619047619047616
0.1,0.19444444444444445,0.14285714285714285
0.1,0.3,0.3333333333333333
0.6666666666666666,0.08333333333333333,0.14545454545454545
0.2,0.08888888888888889,0.0935672514619883
0.0,0.2,0.3
0.3,0.38095238095238093,0.13970588235294118
0.0,0.2,0.047619047619047616
0.2,0.2777777777777778,0.4
0.2,0.2545454545454545,0.2
0.2,0.2,0.09523809523809523
0.4,0.25,0.3333333333333333
0.0,0.1,0.0
0.4,0.26666666666666666,0.4666666666666667
0.6,0.3181818181818182,0.5714285714285714
0.5,0.3333333333333333,0.3333333333333333
0.25,0.3888888888888889,0.42857142857142855
0.2,0.3333333333333333,0.06666666666666667
0.6666666666666666,1.0,0.8333333333333334
0.05517241379310345,0.6666666666666666,0.044444444444444446
0.2,0.38095238095238093,0.15555555555555556
0.13333333333333333,0.25,0.5
0.06666666666666667,0.0,0.09523809523809523
0.3333333333333333,0.1388888888888889,0.16363636363636364
0.0,0.0,0.09523809523809523
0.5,0.0,0.5
0.3333333333333333,0.2,0.23809523809523808
0.09523809523809523,0.0,0.1
0.26666666666666666,0.2,0.19047619047619047
0.16666666666666666,0.3333333333333333,0.3
0.19047619047619047,0.12727272727272726,0.3333333333333333
0.16666666666666666,0.16666666666666666,0.5
0.3333333333333333,0.08333333333333333,0.3
0.3333333333333333,0.4,0.047619047619047616
0.16666666666666666,0.14102564102564102,0.0
0.5,0.16666666666666666,0.19047619047619047
0.16666666666666666,0.5,0.0
0.39285714285714285,0.42857142857142855,0.6190476190476191
0.13333333333333333,0.1,0.08888888888888889
0.5,0.3333333333333333,0.2
0.2857142857142857,0.4,0.19444444444444445
0.16666666666666666,0.2,0.0
0.14285714285714285,0.19047619047619047,0.2
0.17857142857142858,0.5333333333333333,0.13333333333333333
0.2777777777777778,0.4666666666666667,0.5714285714285714
0.13333333333333333,0.5,0.4
0.6666666666666666,0.4,0.3333333333333333
0.16666666666666666,0.13333333333333333,0.2
0.5,0.19047619047619047,0.5238095238095238
0.0,0.0,0.0
0.16666666666666666,0.09523809523809523,0.2
0.3333333333333333,0.5,0.8
0.2,0.1,0.17857142857142858
0.3333333333333333,1.0,0.4
0.0,0.2857142857142857,0.4
0.14285714285714285,0.06666666666666667,0.0
0.025,0.1111111111111111,0.4
0.16666666666666666,0.2,0.0
0.1111111111111111,0.6,0.5333333333333333
0.3,0.13333333333333333,0.13333333333333333
0.3333333333333333,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.0,0.06666666666666667
0.21818181818181817,0.23809523809523808,0.0641025641025641
0.0,0.2,0.3333333333333333
0.5,0.10714285714285714,0.1
0.0,0.2,0.16666666666666666
0.16666666666666666,1.0,0.047619047619047616
0.2,0.32142857142857145,0.18181818181818182
0.16666666666666666,0.5,0.5
0.26666666666666666,0.3333333333333333,0.4
0.13333333333333333,0.26666666666666666,0.42857142857142855
0.3333333333333333,0.3333333333333333,0.35714285714285715
0.1388888888888889,0.07692307692307693,0.06666666666666667
0.3333333333333333,0.6666666666666666,0.23636363636363636
0.4,0.15555555555555556,0.03296703296703297
0.4,0.35714285714285715,0.27472527472527475
